protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,flow_iat_std,flow_iat_min,fwd_iat_tot,fwd_iat_min,bwd_iat_tot,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,bwd_pkts_s,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,down_up_ratio,init_fwd_win_byts,init_bwd_win_byts,fwd_seg_size_min,active_mean,idle_mean,label
6,15366,3,4,291,935,97,168.0089283,233.75,79786.54172,455.551217,5540.772906,3,14138,306,15357,25,0,0,260.3149811,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,23944,3,5,427,2266,142.3333333,246.5285649,453.2,112470.7651,334.1129302,5590.832999,0,11940,299,12336,0,0,0,208.8205814,0,0,1,0,0,1,8192,30016,20,0,0,Benign
6,192497,2,0,1,0,0.5,0.707106781,0,5.194886154,10.38977231,0,192497,192497,192497,0,0,0,0,0,0,0,0,1,0,0,255,-1,20,0,0,Benign
6,30042,2,0,0,0,0,0,0,0,66.57346382,0,30042,30042,30042,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,117092890,18,15,883,1576,49.05555556,140.7724372,105.0666667,21.00042112,0.28182753,4752742.146,39,117092890,11291,111670799,924,0,0,0.128103423,0,0,1,0,0,0,8192,290,20,160964.0909,9990922.091,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,29754,3,4,284,935,94.66666667,163.9674764,233.75,40969.28144,235.2624857,7553.012617,3,15278,316,29749,22,0,0,134.4357061,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,11585,3,4,268,935,89.33333333,154.7298721,233.75,103841.1739,604.2296073,4450.064243,4,11263,252,11581,27,0,0,345.2740613,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,14874,3,4,249,935,83,143.760217,233.75,79601.99005,470.6198736,5530.1596,3,14006,258,14869,20,0,0,268.9256421,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,598,1,1,44,60,44,0,60,173913.0435,3344.481605,0,598,0,0,0,0,0,0,1672.240803,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,948,1,1,30,177,30,0,177,218354.4304,2109.704641,0,948,0,0,0,0,0,0,1054.852321,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,5081419,4,4,394,972,98.5,197,243,268.8225474,1.574363382,1886118.819,3,78681,300,5081416,1161,0,0,0.787181691,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
17,182286,2,2,78,486,39,0,243,3094.039038,21.94353927,103048.8028,372,181914,181914,180120,180120,0,0,10.97176964,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,13798,3,4,316,935,105.3333333,182.4426851,233.75,90665.31381,507.3199014,4914.828,3,12563,274,13795,42,0,0,289.8970865,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,7011117,5,3,576,972,115.2,257.595031,324,220.7922076,1.141045,2628059.496,5,7011117,44,6961681,358,0,0,0.427891875,0,0,1,0,0,0,26883,219,32,363,6961323,DoS attacks-GoldenEye
6,254,2,1,38,0,19,26.87005769,0,149606.2992,11811.02362,111.7228714,48,254,254,0,0,1,0,3937.007874,0,0,0,1,0,0,176,0,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,6,1,1,0,0,0,0,0,0,333333.3333,0,6,0,0,0,0,0,0,166666.6667,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,2152,1,1,38,90,38,0,90,59479.5539,929.3680297,0,2152,0,0,0,0,0,0,464.6840149,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,1202,1,1,33,61,33,0,61,78202.99501,1663.893511,0,1202,0,0,0,0,0,0,831.9467554,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,1,2,0,0,0,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,180,-1,20,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,8921682,2,0,0,0,0,0,0,0,0.224172976,0,8921682,8921682,8921682,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,8921682,DoS attacks-GoldenEye
6,1,2,0,0,0,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,180,-1,20,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,107166226,15,3,2530,0,168.6666667,105.2796729,0,23.60818417,0.167963366,13443498.29,1,107166225,310,106143503,30998858,0,0,0.027993894,0,0,1,0,0,0,26883,0,32,6155020.5,23714046,DoS attacks-Slowloris
6,11834333,5,4,1246,972,249.2,341.2311533,243,187.4207866,0.760499134,2711042.878,15,6833313,289,11834317,207125,0,0,0.337999615,0,0,1,0,0,0,26883,220,32,207141,6625883,DoS attacks-GoldenEye
6,117820644,13,12,594,4603,45.69230769,68.40368486,383.5833333,44.1094177,0.212186924,16600000,1,118000000,175,118000000,1,0,0,0.101849723,0,1,1,0,0,0,8192,176,20,99204,58800000,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3978148,13,9,1437,1731,110.5384615,196.4784192,192.3333333,796.3504626,5.530211546,258043.9721,57,3978148,1896,3890811,107465,0,0,2.262359269,0,1,1,0,0,0,8192,62563,20,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,5028035,4,4,346,972,86.5,173,243,262.1302358,1.591078821,1888989.659,6,25971,146,5028029,430,0,0,0.795539411,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,241,1,1,42,58,42,0,58,414937.7593,8298.755187,0,241,0,0,0,0,0,0,4149.377593,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,10059155,4,3,700,458,175,350,152.6666667,115.1190135,0.695883501,4020389.39,40,176481,17052,10042143,42791,0,0,0.298235786,0,0,1,0,0,0,8192,120,20,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,22948,3,4,300,935,100,173.2050808,233.75,53817.32613,305.037476,5980.559227,4,13905,295,22941,23,0,0,174.3071292,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,37064,1,1,33,144,33,0,144,4775.523419,53.9607166,0,37064,0,0,0,0,0,0,26.9803583,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,19,1,1,0,0,0,0,0,0,105263.1579,0,19,0,0,0,0,0,0,52631.57895,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,117988032,12,0,384,0,32,0,0,3.254567378,0.101705231,6893498.327,2997865,118000000,2997865,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,2997865,11500000,Benign
6,709,3,0,77,0,25.66666667,23.45918441,0,108603.6671,4231.311707,481.539718,14,709,14,0,0,1,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
6,86127669,2,0,0,0,0,0,0,0,0.023221341,0,86127669,86127669,86127669,0,0,0,0,0,0,0,0,1,0,0,62544,-1,20,0,86127669,Benign
6,115615960,20,16,1313,2118,65.65,158.7584312,132.375,29.67583368,0.311375696,4676826.094,42,115615960,161,110538237,11335,0,0,0.138389198,0,0,1,0,0,0,8192,180,20,49421.09091,9999437.727,Benign
6,288741,3,1,0,0,0,0,0,0,13.85324564,166638.0143,1,288741,1,0,0,0,0,3.463311411,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,106653686,15,3,2530,0,168.6666667,105.2796729,0,23.72163677,0.168770538,13406915.76,2,106653684,224,105631001,30997596,0,0,0.028128423,0,0,1,0,0,0,26883,0,32,6154516,23586163,DoS attacks-Slowloris
6,2378,3,4,313,935,104.3333333,180.7106343,233.75,524810.7653,2943.650126,543.2493596,3,1604,268,2375,21,0,0,1682.085786,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,5011451,4,4,552,972,138,276,243,304.1035421,1.596344053,1889176.953,7,11288,37,5011441,332,0,0,0.798172026,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,253173,9,9,537,6258,59.66666667,84.43044475,695.3333333,26839.35491,71.09762889,40331.68163,0,253173,23,65435,0,0,0,35.54881445,0,0,1,0,0,1,8192,60,20,0,0,Benign
6,2524693,8,8,1128,1581,141,222.6233206,197.625,1073.001747,6.337404191,239605.6466,3,2524693,3,2305039,81848,0,0,3.168702096,0,0,1,0,0,1,64240,62872,20,0,0,Benign
17,18987,2,2,80,206,40,0,103,15062.9378,210.6704587,9952.655475,30,17803,17803,30,30,0,0,105.3352294,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,4104544,14,8,1455,1731,103.9285714,195.0362745,216.375,776.2128997,5.359913306,263997.9612,61,4104544,21026,4001130,156661,0,0,1.949059384,0,1,1,0,0,0,8192,62630,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,7965,2,0,0,0,0,0,0,0,251.0985562,0,7965,7965,7965,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,3991783,14,9,1440,1731,102.8571429,191.1728405,192.3333333,794.3818589,5.761836252,241235.264,93,3991783,45338,3973783,78133,0,0,2.254631577,0,1,1,0,0,0,8192,62560,20,0,0,Benign
6,54023212,2,0,0,0,0,0,0,0,0.037021123,0,54023212,54023212,54023212,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,8978704,2,0,0,0,0,0,0,0,0.222749297,0,8978704,8978704,8978704,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,8978704,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1897181,9,8,1789,1581,198.7777778,270.9436186,197.625,1776.319708,8.960663216,168332.8341,4,1897181,4,1755535,142885,0,0,4.21678269,0,1,1,0,0,0,8192,62872,20,0,0,Benign
6,3931350,13,8,1441,1731,110.8461538,196.5501828,216.375,806.8475206,5.341676523,268682.5825,102,3931350,26877,3882605,196758,0,0,2.03492439,0,1,1,0,0,0,8192,62644,20,0,0,Benign
6,870247,6,5,455,338,75.83333333,62.93621109,67.6,911.2355458,12.64008954,112153.4065,57,870190,496,870185,217432,0,0,5.745495245,0,0,1,0,0,0,8192,0,20,0,0,Benign
6,16740,3,4,341,935,113.6666667,196.8764418,233.75,76224.61171,418.1600956,6182.60437,4,15650,267,16735,27,0,0,238.948626,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,1439951,7,5,364,582,52,49.21720566,116.4,656.9667996,8.333616908,149978.1748,67,1439951,84,1156005,279991,0,0,3.472340378,0,0,1,0,0,0,8192,64676,20,0,0,Benign
17,30861,2,2,62,342,31,0,171,13090.95622,129.613428,9149.273141,325,30536,30536,12547,12547,0,0,64.80671398,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,11738748,4,4,336,972,84,168,243,111.4258522,0.681503683,2905530.52,5,6737925,314,11738743,4420,0,0,0.340751842,0,0,1,0,0,1,26883,219,32,4425,6732745,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,7101408,4,4,629,972,157.25,314.5,243,225.4482491,1.12653716,1924373.98,4,2096658,323,7101401,4360,0,0,0.56326858,0,0,1,0,0,1,26883,220,32,0,0,DoS attacks-GoldenEye
17,89479734,6,0,3000,0,500,0,0,33.52714482,0.06705429,15345175.81,4000276,89479734,4000276,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,4000276,21369864.5,Benign
6,21,1,1,0,0,0,0,0,0,95238.09524,0,21,0,0,0,0,0,0,47619.04762,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,27443,1,1,35,96,35,0,96,4773.530591,72.87832963,0,27443,0,0,0,0,0,0,36.43916481,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,11373820,4,4,319,972,79.75,159.5,243,113.5062802,0.703369668,2802630.945,3,6370646,37,11373817,327,0,0,0.351684834,0,0,1,0,0,1,26883,219,32,330,6370026,DoS attacks-GoldenEye
6,14682,2,0,0,0,0,0,0,0,136.2212233,0,14682,14682,14682,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,1401,1,1,39,67,39,0,67,75660.24268,1427.551749,0,1401,0,0,0,0,0,0,713.7758744,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1403330,8,7,1132,1581,141.5,222.7920235,225.8571429,1933.258749,10.68886149,251888.9468,78,1403330,189,1340172,63468,0,0,4.988135364,0,0,1,0,0,0,8192,62868,20,0,0,Benign
6,2930925,9,7,1144,1581,127.1111111,218.5088353,225.8571429,929.7406109,5.45902744,262042.1965,87,2930925,155,2741911,187192,0,0,2.388324505,0,0,1,0,0,0,8192,62856,20,0,0,Benign
6,3968,3,0,41,0,13.66666667,23.67136104,0,10332.66129,756.0483871,1965.756852,594,3968,594,0,0,0,0,0,0,0,0,1,0,0,210,-1,32,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,30043,2,0,0,0,0,0,0,0,66.57124788,0,30043,30043,30043,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,312,1,2,238,516,238,0,258,2416666.667,9615.384615,203.646753,12,0,0,12,12,1,0,6410.25641,0,0,0,1,1,2,211,219,32,0,0,DoS attacks-Slowloris
17,234,1,1,35,99,35,0,99,572649.5726,8547.008547,0,234,0,0,0,0,0,0,4273.504274,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,15987,3,4,342,935,114,197.4537921,233.75,79877.40039,437.8557578,5951.365583,2,15087,294,15985,19,0,0,250.2032902,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1478,2,0,0,0,0,0,0,0,1353.179973,0,1478,1478,1478,0,0,0,0,0,0,0,0,1,0,0,278,-1,20,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,5,1,1,0,0,0,0,0,0,400000,0,5,0,0,0,0,0,0,200000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,1037,1,1,45,86,45,0,86,126325.9402,1928.640309,0,1037,0,0,0,0,0,0,964.3201543,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,23,2,0,0,0,0,0,0,0,86956.52174,0,23,23,23,0,0,0,0,0,0,0,0,1,0,0,256,-1,20,0,0,Benign
17,825,1,1,35,63,35,0,63,118787.8788,2424.242424,0,825,0,0,0,0,0,0,1212.121212,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,5160103,4,4,381,972,95.25,190.5,243,262.2040684,1.55035665,1881011.887,4,159293,287,5160099,1059,0,0,0.775178325,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,29158,2,0,0,0,0,0,0,0,68.59181014,0,29158,29158,29158,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,30320,2,0,0,0,0,0,0,0,65.96306069,0,30320,30320,30320,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1413736,8,7,1132,1581,141.5,222.7920235,225.8571429,1919.02873,10.61018465,256177.9944,3,1413736,3,1350985,64461,0,0,4.951419501,0,0,1,0,0,0,8192,62868,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,23749,3,4,313,935,104.3333333,180.7106343,233.75,52549.58103,294.7492526,6228.898664,2,14745,348,23747,24,0,0,168.4281443,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,16757,2,0,0,0,0,0,0,0,119.3531062,0,16757,16757,16757,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
17,1672,1,1,43,147,43,0,147,113636.3636,1196.172249,0,1672,0,0,0,0,0,0,598.0861244,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,27898,1,1,31,112,31,0,112,5125.815471,71.68972686,0,27898,0,0,0,0,0,0,35.84486343,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2988339,8,9,1148,1581,143.5,228.1296624,175.6666667,913.2163386,5.68877895,230830.3903,4,2988339,4,2704859,740,0,0,3.011706503,0,0,1,0,0,1,8192,62852,20,0,0,Benign
17,418480,2,0,44,0,22,0,0,105.1424202,4.779200918,0,418480,418480,418480,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,17,1,1,0,0,0,0,0,0,117647.0588,0,17,0,0,0,0,0,0,58823.52941,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,1026,1,1,43,71,43,0,71,111111.1111,1949.317739,0,1026,0,0,0,0,0,0,974.6588694,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,109184,3,1,0,0,0,0,0,0,36.63540445,61440.63073,113,109184,1737,0,0,0,0,9.158851114,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,124399,3,1,0,0,0,0,0,0,32.15459931,71663.31412,82,124399,82,0,0,0,0,8.038649828,0,0,1,0,0,0,8192,8192,20,0,0,Benign
17,36562,2,2,72,216,36,0,108,7877.030797,109.4032055,13455.88334,1,26628,26628,1,1,0,0,54.70160276,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,47937247,2,2,84,247,42,0,123.5,6.904860431,0.083442422,27675893.1,245,47936696,47936696,47937002,47937002,0,0,0.041721211,0,0,0,0,0,1,-1,-1,8,245,47936451,Benign
6,15619,2,0,0,0,0,0,0,0,128.0491709,0,15619,15619,15619,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,4584,2,0,0,0,0,0,0,0,436.3001745,0,4584,4584,4584,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,7535,3,4,288,935,96,166.2768775,233.75,162309.2236,928.9980093,2776.461159,6,7177,260,7529,36,0,0,530.8560053,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,8910377,2,0,0,0,0,0,0,0,0.224457394,0,8910377,8910377,8910377,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,8910377,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,53795602,2,0,0,0,0,0,0,0,0.03717776,0,53795602,53795602,53795602,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,345,3,0,77,0,25.66666667,23.45918441,0,223188.4058,8695.652174,224.1528496,14,345,14,0,0,1,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
6,84356582,2,0,0,0,0,0,0,0,0.023708879,0,84356582,84356582,84356582,0,0,0,0,0,0,0,0,1,0,0,62559,-1,20,0,84356582,Benign
6,35918,3,4,272,935,90.66666667,157.0392732,233.75,33604.32095,194.8883568,10257.7136,3,10800,250,35910,20,0,0,111.3647753,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,1020859,5,3,523,972,104.6,233.8927104,324,1464.452975,7.836537661,359124.0258,8,1020859,221,61958,496,0,0,2.938701623,0,0,1,0,0,0,26883,219,32,0,0,DoS attacks-GoldenEye
6,54328894,2,0,0,0,0,0,0,0,0.036812824,0,54328894,54328894,54328894,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,4323489,5,3,398,972,79.6,177.991011,324,316.8737101,1.850357431,1614470.256,4,4323489,25,4279021,294,0,0,0.693884037,0,0,1,0,0,0,26883,219,32,0,0,DoS attacks-GoldenEye
6,2018299,10,7,670,301,67,68.15994262,43,481.0981921,8.422934362,181584.1764,26,2018299,79,1608116,73,0,0,3.46826709,0,1,1,0,0,0,8192,63330,20,0,0,Benign
6,1923379,2,0,0,0,0,0,0,0,1.039836663,0,1923379,1923379,1923379,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,0,DoS attacks-GoldenEye
6,24440,3,4,323,935,107.6666667,186.4841369,233.75,51472.99509,286.4157119,6191.076503,3,13037,316,24437,25,0,0,163.6661211,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,4138,1,1,61,143,61,0,143,49299.17835,483.3252779,0,4138,0,0,0,0,0,0,241.662639,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,324,1,1,41,57,41,0,57,302469.1358,6172.839506,0,324,0,0,0,0,0,0,3086.419753,0,0,0,0,0,1,-1,-1,8,0,0,Benign
